# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 262144 --out data/m5/ne_cache_x262144.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 262144
# count 15936
# A B N eps
21 -42 10584 1
21 -41 219816 1
21 -40 427968 -1
21 -39 1249776 1
21 -38 4752 1
21 -37 592056 1
21 -36 384192 1
21 -35 1121904 1
21 -34 68256 1
21 -33 531576 -1
21 -32 345024 1
21 -31 335952 1
21 -30 61344 1
21 -29 478008 1
21 -28 931392 -1
21 -27 302544 1
21 -26 54 1
21 -25 431352 1
21 -24 841536 1
21 -23 273744 -1
21 -22 4176 1
21 -21 391608 1
21 -20 765504 1
21 -19 748656 -1
21 -18 15264 1
21 -17 358776 1
21 -16 703296 -1
21 -15 689904 1
21 -14 14112 -1
21 -13 110952 -1
21 -12 654912 -1
21 -11 644976 1
21 -10 4968 1
21 -9 104616 -1
21 -8 620352 1
21 -7 613872 -1
21 -6 4752 -1
21 -5 100584 -1
21 -4 199872 1
21 -3 596592 1
21 -2 37152 1
21 -1 296568 -1
21 0 28224 -1
21 1 593136 1
21 2 37152 -1
21 3 298296 1
21 4 199872 -1
21 5 201168 1
21 6 2376 1
21 7 306936 1
21 8 620352 1
21 9 209232 -1
21 10 9936 -1
21 11 322488 1
21 12 654912 -1
21 13 221904 1
21 14 14112 -1
21 15 344952 -1
21 16 703296 -1
21 17 717552 -1
21 18 15264 1
21 19 374328 -1
21 20 765504 1
21 21 783216 1
21 22 2088 1
21 23 136872 -1
21 24 841536 1
21 25 862704 -1
21 26 432 -1
21 27 151272 -1
21 28 931392 -1
21 29 956016 1
21 30 61344 -1
21 31 167976 1
21 32 345024 -1
21 33 1063152 1
21 34 68256 -1
21 35 560952 1
21 36 384192 -1
21 37 1184112 1
21 38 297 -1
21 39 624888 -1
21 40 427968 1
21 41 439632 1
21 42 21168 -1
21 43 695736 -1
21 44 1429056 1
21 45 489168 -1
21 46 94176 1
21 47 773496 1
21 48 1588032 -1
21 49 77616 1
21 50 3168 -1
21 51 858168 -1
21 52 1760832 -1
21 53 1806192 1
21 54 4824 -1
21 55 949752 1
21 56 1947456 -1
21 57 1996272 -1
21 58 5328 -1
21 59 349416 1
21 60 2147904 1
21 61 2200176 -1
21 62 140832 1
21 63 384552 1
21 64 2362176 -1
21 65 2417904 -1
21 66 154656 -1
21 67 421992 1
21 68 863424 1
21 69 2649456 -1
21 70 10584 1
21 71 125928 1
21 72 944064 -1
21 73 2894832 -1
21 74 46224 1
21 75 1511352 1
21 76 1029312 1
21 77 1051344 1
21 78 201312 1
21 79 1644408 -1
21 80 3357504 1
21 81 1142352 -1
21 82 218592 -1
21 83 1784376 1
21 84 3640896 -1
21 85 1237968 1
21 86 9864 1
21 87 1931256 1
21 88 3938112 -1
21 89 4014576 1
21 90 5328 1
21 91 2085048 -1
21 92 4249152 -1
21 93 4329072 1
21 94 91872 1
21 95 748584 1
21 96 4574016 1
21 97 4657392 1
21 98 42336 -1
22 -98 966080 1
22 -97 4746160 -1
22 -96 2331392 -1
22 -95 2290136 -1
22 -94 4498624 -1
22 -93 12880 1
22 -92 2168960 -1
22 -91 2129432 -1
22 -90 4180672 -1
22 -89 4103344 1
22 -88 2013440 1
22 -87 1975640 -1
22 -86 3876544 1
22 -85 3802672 1
22 -84 1864832 1
22 -83 1828760 1
22 -82 3586240 -1
22 -81 3515824 1
22 -80 1723136 1
22 -79 1688792 1
22 -78 3309760 1
22 -77 648560 1
22 -76 1588352 -1
22 -75 1555736 -1
22 -74 3047104 1
22 -73 596720 1
22 -72 1460480 1
22 -71 1429592 1
22 -70 2798272 -1
22 -69 2738224 -1
22 -68 1339520 1
22 -67 1310360 1
22 -66 2563264 -1
22 -65 2506672 -1
22 -64 1225472 -1
22 -63 1198040 1
22 -62 2342080 1
22 -61 2288944 -1
22 -60 1118336 1
22 -59 1092632 1
22 -58 2134720 1
22 -57 2085040 1
22 -56 1018112 1
22 -55 994136 -1
22 -54 277312 -1
22 -53 1894960 -1
22 -52 10880 1
22 -51 902552 1
22 -50 1761472 -1
22 -49 1718704 1
22 -48 167680 -1
22 -47 817880 1
22 -46 1595584 -1
22 -45 1556272 -1
22 -44 108416 -1
22 -43 740120 -1
22 -42 1443520 1
22 -41 1407664 -1
22 -40 686336 -1
22 -39 669272 -1
22 -38 1305280 -1
22 -37 1272880 1
22 -36 620672 -1
22 -35 605336 -1
22 -34 1180864 -1
22 -33 1151920 1
22 -32 561920 -1
22 -31 548312 -1
22 -30 1070272 -1
22 -29 1044784 1
22 -28 510080 1
22 -27 99640 1
22 -26 973504 1
22 -25 951472 -1
22 -24 465152 -1
22 -23 3640 1
22 -22 890560 -1
22 -21 871984 -1
22 -20 427136 -1
22 -19 418712 -1
22 -18 821440 1
22 -17 806320 -1
22 -16 396032 -1
22 -15 389336 1
22 -14 766144 -1
22 -13 754480 1
22 -12 371840 1
22 -11 366872 1
22 -10 55744 -1
22 -9 716464 1
22 -8 354560 -1
22 -7 351320 -1
22 -6 697024 -1
22 -5 98896 1
22 -4 344192 1
22 -3 342680 -1
22 -2 136640 -1
22 -1 681904 -1
22 0 30976 1
22 1 340952 1
22 2 136640 1
22 3 685360 -1
22 4 344192 -1
22 5 49448 -1
22 6 697024 1
22 7 702640 1
22 8 354560 1
22 9 358232 -1
22 10 55744 1
22 11 733744 1
22 12 371840 -1
22 13 377240 1
22 14 766144 1
22 15 778672 -1
22 16 396032 1
22 17 403160 1
22 18 821440 -1
22 19 837424 -1
22 20 427136 1
22 21 435992 -1
22 22 890560 1
22 23 7280 -1
22 24 465152 1
22 25 475736 1
22 26 973504 -1
22 27 199280 1
22 28 510080 -1
22 29 522392 1
22 30 1070272 1
22 31 1096624 1
22 32 561920 1
22 33 575960 -1
22 34 1180864 1
22 35 1210672 -1
22 36 620672 1
22 37 636440 1
22 38 1305280 1
22 39 1338544 1
22 40 686336 1
22 41 703832 1
22 42 1443520 -1
22 43 1480240 -1
22 44 108416 -1
22 45 778136 -1
22 46 1595584 1
22 47 1635760 -1
22 48 167680 1
22 49 859352 -1
22 50 1761472 1
22 51 1805104 1
22 52 10880 -1
22 53 947480 -1
22 54 277312 -1
22 55 1988272 1
22 56 1018112 -1
22 57 1042520 -1
22 58 2134720 -1
22 59 2185264 1
22 60 1118336 -1
22 61 1144472 -1
22 62 2342080 -1
22 63 2396080 -1
22 64 1225472 1
22 65 1253336 1
22 66 2563264 1
22 67 2620720 1
22 68 1339520 -1
22 69 1369112 -1
22 70 2798272 1
22 71 2859184 -1
22 72 1460480 -1
22 73 298360 -1
22 74 3047104 -1
22 75 3111472 -1
22 76 1588352 1
22 77 324280 1
22 78 3309760 -1
22 79 3377584 -1
22 80 1723136 -1
22 81 1757912 -1
22 82 3586240 1
22 83 3657520 1
22 84 1864832 -1
22 85 1901336 1
22 86 3876544 -1
22 87 3951280 1
22 88 2013440 -1
22 89 2051672 -1
22 90 4180672 1
22 91 4258864 -1
22 92 2168960 1
22 93 6440 -1
22 94 4498624 1
22 95 4580272 1
22 96 2331392 1
22 97 2373080 1
22 98 966080 -1
23 -98 4927616 1
23 -97 4843376 -1
23 -96 19040 -1
23 -95 1169372 1
23 -94 4595840 -1
23 -93 645008 1
23 -92 2217568 1
23 -91 1089020 -1
23 -90 4277888 -1
23 -89 4200560 1
23 -88 2062048 -1
23 -87 1012124 -1
23 -86 3973760 1
23 -85 3899888 -1
23 -84 1913440 -1
23 -83 938684 1
23 -82 3683456 1
23 -81 3613040 1
23 -80 1771744 -1
23 -79 173740 1
23 -78 3406976 1
23 -77 3340016 -1
23 -76 1636960 -1
23 -75 802172 -1
23 -74 10880 -1
23 -73 3080816 -1
23 -72 1509088 -1
23 -71 147820 1
23 -70 2895488 -1
23 -69 2835440 -1
23 -68 1388128 -1
23 -67 679484 -1
23 -66 2660480 -1
23 -65 2603888 -1
23 -64 1274080 1
23 -63 623324 1
23 -62 2439296 -1
23 -61 2386160 -1
23 -60 1166944 -1
23 -59 570620 1
23 -58 2231936 -1
23 -57 2182256 -1
23 -56 1066720 -1
23 -55 521372 1
23 -54 58240 1
23 -53 1992176 1
23 -52 973408 1
23 -51 475580 1
23 -50 1858688 1
23 -49 1815920 -1
23 -48 887008 1
23 -47 433244 -1
23 -46 338560 -1
23 -45 1653488 1
23 -44 115360 -1
23 -43 394364 1
23 -42 1540736 1
23 -41 1504880 1
23 -40 734944 -1
23 -39 358940 1
23 -38 1402496 1
23 -37 1370096 -1
23 -36 669280 -1
23 -35 326972 -1
23 -34 1278080 -1
23 -33 1249136 -1
23 -32 610528 -1
23 -31 298460 -1
23 -30 1167488 -1
23 -29 45680 -1
23 -28 558688 -1
23 -27 273404 1
23 -26 1070720 -1
23 -25 1048688 1
23 -24 39520 1
23 -23 251804 -1
23 -22 987776 1
23 -21 193840 1
23 -20 475744 1
23 -19 233660 -1
23 -18 918656 -1
23 -17 903536 1
23 -16 444640 -1
23 -15 218972 1
23 -14 863360 1
23 -13 851696 1
23 -12 420448 -1
23 -11 207740 1
23 -10 821888 1
23 -9 813680 1
23 -8 403168 -1
23 -7 199964 -1
23 -6 794240 -1
23 -5 112784 1
23 -4 78560 1
23 -3 195644 -1
23 -2 780416 -1
23 -1 779120 -1
23 0 16928 1
23 1 194780 1
23 2 780416 1
23 3 782576 1
23 4 78560 1
23 5 28196 1
23 6 794240 1
23 7 799856 1
23 8 403168 1
23 9 203420 -1
23 10 821888 -1
23 11 830960 -1
23 12 420448 -1
23 13 212924 -1
23 14 863360 -1
23 15 875888 -1
23 16 444640 1
23 17 225884 -1
23 18 918656 1
23 19 934640 1
23 20 475744 1
23 21 48460 -1
23 22 987776 -1
23 23 1007216 1
23 24 39520 -1
23 25 262172 -1
23 26 1070720 1
23 27 1093616 -1
23 28 558688 -1
23 29 11420 1
23 30 1167488 1
23 31 1193840 1
23 32 610528 1
23 33 312284 1
23 34 1278080 1
23 35 1307888 1
23 36 669280 -1
23 37 342524 1
23 38 1402496 -1
23 39 1435760 -1
23 40 734944 1
23 41 376220 -1
23 42 1540736 -1
23 43 1577456 -1
23 44 115360 1
23 45 413372 -1
23 46 338560 1
23 47 1732976 1
23 48 887008 -1
23 49 453980 1
23 50 1858688 -1
23 51 1902320 -1
23 52 973408 1
23 53 498044 -1
23 54 58240 1
23 55 2085488 -1
23 56 1066720 1
23 57 545564 1
23 58 2231936 1
23 59 2282480 -1
23 60 1166944 -1
23 61 596540 1
23 62 2439296 1
23 63 2493296 -1
23 64 1274080 -1
23 65 650972 1
23 66 2660480 1
23 67 2717936 1
23 68 1388128 -1
23 69 708860 1
23 70 2895488 1
23 71 591280 -1
23 72 1509088 1
23 73 770204 1
23 74 10880 1
23 75 3208688 1
23 76 1636960 -1
23 77 835004 1
23 78 3406976 -1
23 79 694960 -1
23 80 1771744 1
23 81 903260 -1
23 82 3683456 -1
23 83 3754736 -1
23 84 1913440 -1
23 85 974972 1
23 86 3973760 -1
23 87 4048496 1
23 88 2062048 1
23 89 1050140 -1
23 90 4277888 1
23 91 4356080 1
23 92 2217568 1
23 93 161252 1
23 94 4595840 1
23 95 4677488 -1
23 96 19040 1
23 97 1210844 1
23 98 4927616 -1
24 -98 5033664 1
24 -97 549936 1
24 -96 38016 1
24 -95 1195884 -1
24 -94 4701888 -1
24 -93 4621104 1
24 -92 7884 1
24 -91 1115532 -1
24 -90 1461312 1
24 -89 4306608 1
24 -88 29376 -1
24 -87 1038636 1
24 -86 4079808 -1
24 -85 4005936 1
24 -84 245808 -1
24 -83 11916 -1
24 -82 3789504 1
24 -81 1239696 1
24 -80 28512 -1
24 -79 11052 -1
24 -78 3513024 -1
24 -77 3446064 1
24 -76 52812 -1
24 -75 828684 -1
24 -74 361152 1
24 -73 3186864 -1
24 -72 65088 1
24 -71 765612 -1
24 -70 333504 -1
24 -69 2941488 -1
24 -68 180144 -1
24 -67 705996 -1
24 -66 2766528 1
24 -65 301104 -1
24 -64 20736 1
24 -63 216612 -1
24 -62 2545344 -1
24 -61 276912 1
24 -60 38124 -1
24 -59 597132 -1
24 -58 2337984 1
24 -57 2288304 1
24 -56 576 1
24 -55 547884 1
24 -54 714816 -1
24 -53 2098224 -1
24 -52 1584 -1
24 -51 502092 1
24 -50 1964736 -1
24 -49 1921968 1
24 -48 14688 1
24 -47 51084 -1
24 -46 1798848 1
24 -45 586512 -1
24 -44 26892 -1
24 -43 46764 1
24 -42 1646784 1
24 -41 1610928 1
24 -40 98496 -1
24 -39 385452 -1
24 -38 167616 1
24 -37 1476144 -1
24 -36 30096 -1
24 -35 353484 -1
24 -34 153792 -1
24 -33 1355184 -1
24 -32 10368 1
24 -31 324972 -1
24 -30 1273536 1
24 -29 15408 1
24 -28 19116 -1
24 -27 99972 -1
24 -26 1176768 -1
24 -25 1584 1
24 -24 70848 -1
24 -23 278316 -1
24 -22 1093824 1
24 -21 1075248 1
24 -20 7344 -1
24 -19 260172 -1
24 -18 341568 1
24 -17 1009584 -1
24 -16 864 -1
24 -15 245484 -1
24 -14 969408 -1
24 -13 957744 -1
24 -12 14796 -1
24 -11 26028 -1
24 -10 927936 1
24 -9 306576 1
24 -8 57024 1
24 -7 25164 -1
24 -6 900288 -1
24 -5 895536 1
24 -4 55728 1
24 -3 20196 1
24 -2 10944 1
24 -1 885168 -1
24 0 2304 -1
24 1 221292 1
24 2 10944 1
24 3 80784 1
24 4 13932 -1
24 5 223884 -1
24 6 900288 -1
24 7 100656 1
24 8 57024 1
24 9 76644 1
24 10 927936 1
24 11 104112 1
24 12 59184 1
24 13 239436 1
24 14 969408 -1
24 15 981936 1
24 16 864 -1
24 17 252396 1
24 18 341568 -1
24 19 1040688 1
24 20 1836 1
24 21 268812 -1
24 22 1093824 1
24 23 1113264 1
24 24 70848 -1
24 25 396 -1
24 26 1176768 -1
24 27 399888 -1
24 28 76464 1
24 29 3852 -1
24 30 1273536 1
24 31 1299888 1
24 32 10368 1
24 33 338796 1
24 34 153792 -1
24 35 1413936 1
24 36 7524 -1
24 37 369036 1
24 38 167616 1
24 39 1541808 1
24 40 98496 -1
24 41 402732 -1
24 42 1646784 1
24 43 187056 -1
24 44 107568 1
24 45 146628 -1
24 46 1798848 1
24 47 204336 1
24 48 14688 1
24 49 480492 -1
24 50 1964736 -1
24 51 2008368 -1
24 52 396 1
24 53 524556 1
24 54 714816 1
24 55 2191536 -1
24 56 576 -1
24 57 572076 -1
24 58 2337984 1
24 59 2388528 1
24 60 152496 1
24 61 69228 -1
24 62 2545344 -1
24 63 866448 -1
24 64 20736 -1
24 65 75276 1
24 66 2766528 1
24 67 2823984 1
24 68 45036 1
24 69 735372 1
24 70 333504 -1
24 71 3062448 1
24 72 65088 -1
24 73 796716 1
24 74 361152 1
24 75 3314736 1
24 76 211248 1
24 77 861516 -1
24 78 3513024 -1
24 79 44208 1
24 80 28512 -1
24 81 309924 1
24 82 3789504 1
24 83 47664 1
24 84 61452 1
24 85 1001484 -1
24 86 4079808 -1
24 87 4154544 -1
24 88 29376 -1
24 89 1076652 -1
24 90 1461312 -1
24 91 4462128 1
24 92 31536 -1
24 93 1155276 -1
24 94 4701888 -1
24 95 4783536 1
24 96 38016 1
24 97 137484 -1
24 98 5033664 1
25 -98 80452 -1
25 -97 2532344 1
25 -96 4981312 1
25 -95 4898800 -1
25 -94 301072 1
25 -93 2368184 1
25 -92 4656448 1
25 -91 4577392 1
25 -90 281200 1
25 -89 2210936 -1
25 -88 4345408 1
25 -87 4269808 -1
25 -86 131096 -1
25 -85 2060600 -1
25 -84 4048192 1
25 -83 3976048 1
25 -82 61012 1
25 -81 1917176 1
25 -80 3764800 -1
25 -79 3696112 -1
25 -78 226768 -1
25 -77 1780664 -1
25 -76 3495232 1
25 -75 2800 1
25 -74 210352 1
25 -73 1651064 -1
25 -72 462784 1
25 -71 3177712 1
25 -70 97400 1
25 -69 1528376 1
25 -68 2997568 1
25 -67 226096 1
25 -66 45028 -1
25 -65 1412600 -1
25 -64 2769472 1
25 -63 2714608 -1
25 -62 166288 1
25 -61 1303736 1
25 -60 2555200 1
25 -59 2503792 -1
25 -58 4144 1
25 -57 1201784 -1
25 -56 2354752 -1
25 -55 2306800 -1
25 -54 70616 1
25 -53 1106744 -1
25 -52 2168128 1
25 -51 2123632 -1
25 -50 1300 1
25 -49 1018616 1
25 -48 1995328 -1
25 -47 1954288 1
25 -46 119632 -1
25 -45 937400 1
25 -44 1836352 1
25 -43 1798768 -1
25 -42 110128 1
25 -41 863096 -1
25 -40 1691200 -1
25 -39 1657072 -1
25 -38 50744 -1
25 -37 795704 1
25 -36 1559872 -1
25 -35 1529200 1
25 -34 23428 -1
25 -33 735224 -1
25 -32 1442368 1
25 -31 1415152 1
25 -30 86800 -1
25 -29 681656 -1
25 -28 1338688 1
25 -27 1314928 -1
25 -26 11536 1
25 -25 25400 1
25 -24 1248832 -1
25 -23 175504 1
25 -22 37784 1
25 -21 595256 -1
25 -20 1172800 1
25 -19 1155952 1
25 -18 17812 1
25 -17 562424 1
25 -16 1110592 -1
25 -15 1097200 -1
25 -14 67792 1
25 -13 536504 -1
25 -12 1062208 1
25 -11 1052272 1
25 -10 65200 -1
25 -9 517496 1
25 -8 1027648 -1
25 -7 1021168 -1
25 -6 31736 -1
25 -5 26600 -1
25 -4 1006912 -1
25 -3 1003888 -1
25 -2 15652 -1
25 -1 500216 1
25 0 1600 1
25 1 1000432 1
25 2 62608 -1
25 3 501944 1
25 4 1006912 -1
25 5 53200 -1
25 6 63472 1
25 7 510584 -1
25 8 1027648 -1
25 9 1034992 1
25 10 32600 -1
25 11 526136 -1
25 12 1062208 1
25 13 1073008 1
25 14 16948 1
25 15 548600 -1
25 16 1110592 -1
25 17 1124848 1
25 18 71248 1
25 19 577976 -1
25 20 1172800 1
25 21 1190512 1
25 22 75568 1
25 23 87752 -1
25 24 1248832 -1
25 25 50800 1
25 26 5768 1
25 27 657464 1
25 28 1338688 1
25 29 1363312 1
25 30 21700 -1
25 31 707576 1
25 32 1442368 1
25 33 1470448 -1
25 34 93712 -1
25 35 764600 -1
25 36 1559872 -1
25 37 1591408 -1
25 38 101488 1
25 39 828536 -1
25 40 1691200 -1
25 41 1726192 -1
25 42 55064 1
25 43 899384 1
25 44 1836352 1
25 45 1874800 -1
25 46 29908 -1
25 47 977144 1
25 48 1995328 -1
25 49 2037232 1
25 50 5200 1
25 51 1061816 1
25 52 2168128 1
25 53 2213488 1
25 54 141232 1
25 55 1153400 -1
25 56 2354752 -1
25 57 2403568 -1
25 58 2072 -1
25 59 1251896 1
25 60 2555200 1
25 61 2607472 -1
25 62 41572 1
25 63 1357304 -1
25 64 2769472 1
25 65 2825200 -1
25 66 180112 -1
25 67 113048 -1
25 68 2997568 1
25 69 3056752 -1
25 70 194800 -1
25 71 1588856 1
25 72 462784 -1
25 73 3302128 -1
25 74 105176 1
25 75 1400 -1
25 76 3495232 1
25 77 3561328 1
25 78 56692 -1
25 79 1848056 -1
25 80 3764800 -1
25 81 3834352 1
25 82 244048 1
25 83 1988024 -1
25 84 4048192 1
25 85 4121200 1
25 86 262192 -1
25 87 2134904 -1
25 88 4345408 1
25 89 4421872 -1
25 90 140600 -1
25 91 2288696 -1
25 92 4656448 1
25 93 4736368 -1
25 94 75268 1
25 95 2449400 -1
25 96 4981312 1
25 97 5064688 1
25 98 321808 -1
26 -98 5273792 -1
26 -97 5189552 -1
26 -96 2553088 1
26 -95 2511832 -1
26 -94 4942016 -1
26 -93 4861232 1
26 -92 2390656 -1
26 -91 2351128 1
26 -90 4624064 1
26 -89 4546736 -1
26 -88 2235136 -1
26 -87 2197336 -1
26 -86 4319936 1
26 -85 4246064 -1
26 -84 2086528 -1
26 -83 2050456 1
26 -82 4029632 1
26 -81 3959216 1
26 -80 1944832 -1
26 -79 1910488 1
26 -78 3753152 1
26 -77 3686192 -1
26 -76 1810048 1
26 -75 1777432 1
26 -74 3490496 1
26 -73 3426992 1
26 -72 1682176 1
26 -71 1651288 1
26 -70 3241664 1
26 -69 3181616 -1
26 -68 1561216 1
26 -67 1532056 1
26 -66 3006656 1
26 -65 2950064 1
26 -64 1447168 -1
26 -63 1419736 1
26 -62 2785472 -1
26 -61 2732336 1
26 -60 70528 1
26 -59 1314328 1
26 -58 2578112 -1
26 -57 2528432 1
26 -56 1239808 1
26 -55 1215832 1
26 -54 2384576 1
26 -53 2338352 1
26 -52 1146496 -1
26 -51 1124248 1
26 -50 2204864 -1
26 -49 2162096 1
26 -48 1060096 1
26 -47 1039576 -1
26 -46 2038976 -1
26 -45 1999664 1
26 -44 980608 1
26 -43 961816 1
26 -42 1886912 1
26 -41 1851056 1
26 -40 908032 -1
26 -39 890968 1
26 -38 1748672 1
26 -37 1716272 -1
26 -36 842368 1
26 -35 827032 1
26 -34 1624256 -1
26 -33 1595312 -1
26 -32 783616 1
26 -31 770008 -1
26 -30 1513664 -1
26 -29 1488176 1
26 -28 731776 -1
26 -27 24824 -1
26 -26 1416896 1
26 -25 1394864 1
26 -24 686848 1
26 -23 676696 1
26 -22 1333952 1
26 -21 1315376 -1
26 -20 648832 1
26 -19 640408 1
26 -18 1264832 1
26 -17 1249712 -1
26 -16 617728 1
26 -15 611032 1
26 -14 1209536 1
26 -13 1197872 1
26 -12 593536 1
26 -11 588568 1
26 -10 1168064 1
26 -9 1159856 -1
26 -8 576256 1
26 -7 573016 -1
26 -6 1140416 -1
26 -5 1135664 1
26 -4 565888 1
26 -3 564376 -1
26 -2 1126592 -1
26 -1 1125296 -1
26 0 43264 1
26 1 562648 1
26 2 1126592 1
26 3 1128752 -1
26 4 565888 1
26 5 567832 1
26 6 1140416 1
26 7 1146032 1
26 8 576256 1
26 9 579928 1
26 10 1168064 -1
26 11 1177136 1
26 12 593536 1
26 13 598936 1
26 14 1209536 -1
26 15 1222064 -1
26 16 617728 1
26 17 624856 1
26 18 1264832 -1
26 19 1280816 1
26 20 648832 1
26 21 657688 -1
26 22 1333952 -1
26 23 1353392 -1
26 24 686848 1
26 25 697432 -1
26 26 1416896 -1
26 27 49648 -1
26 28 731776 -1
26 29 744088 1
26 30 1513664 1
26 31 1540016 1
26 32 783616 1
26 33 797656 1
26 34 1624256 1
26 35 1654064 1
26 36 842368 1
26 37 858136 -1
26 38 1748672 -1
26 39 1781936 -1
26 40 908032 -1
26 41 925528 -1
26 42 1886912 -1
26 43 1923632 1
26 44 980608 1
26 45 999832 1
26 46 2038976 1
26 47 2079152 1
26 48 1060096 1
26 49 1081048 -1
26 50 2204864 1
26 51 2248496 1
26 52 1146496 -1
26 53 1169176 1
26 54 2384576 -1
26 55 2431664 -1
26 56 1239808 1
26 57 1264216 -1
26 58 2578112 1
26 59 2628656 1
26 60 70528 -1
26 61 1366168 1
26 62 2785472 1
26 63 2839472 -1
26 64 1447168 -1
26 65 1475032 -1
26 66 3006656 -1
26 67 3064112 1
26 68 1561216 1
26 69 1590808 -1
26 70 3241664 -1
26 71 3302576 -1
26 72 1682176 1
26 73 1713496 -1
26 74 3490496 -1
26 75 3554864 1
26 76 1810048 1
26 77 1843096 -1
26 78 3753152 -1
26 79 3820976 -1
26 80 1944832 -1
26 81 1979608 -1
26 82 4029632 -1
26 83 4100912 1
26 84 2086528 -1
26 85 2123032 -1
26 86 4319936 -1
26 87 4394672 1
26 88 2235136 -1
26 89 2273368 1
26 90 4624064 -1
26 91 4702256 1
26 92 2390656 -1
26 93 2430616 1
26 94 4942016 1
26 95 5023664 1
26 96 2553088 1
26 97 2594776 1
26 98 5273792 1
27 -98 1802880 1
27 -97 1064880 -1
27 -96 2620512 1
27 -95 1289628 1
27 -94 5076864 -1
27 -93 4996080 -1
27 -92 2458080 -1
27 -91 403092 1
27 -90 528768 -1
27 -89 1560528 1
27 -88 2302560 1
27 -87 1132380 1
27 -86 4454784 -1
27 -85 4380912 -1
27 -84 2153952 1
27 -83 1058940 -1
27 -82 1388160 1
27 -81 5616 1
27 -80 670752 1
27 -79 988956 1
27 -78 155520 1
27 -77 3821040 1
27 -76 1877472 -1
27 -75 922428 -1
27 -74 3625344 1
27 -73 1187280 1
27 -72 38880 1
27 -71 286452 -1
27 -70 3376512 -1
27 -69 3316464 -1
27 -68 1628640 1
27 -67 799740 1
27 -66 3141504 -1
27 -65 3084912 1
27 -64 504864 -1
27 -63 82620 -1
27 -62 74880 -1
27 -61 2867184 1
27 -60 1407456 1
27 -59 690876 1
27 -58 2712960 -1
27 -57 2663280 -1
27 -56 1307232 1
27 -55 213876 -1
27 -54 3456 -1
27 -53 164880 1
27 -52 1213920 -1
27 -51 595836 -1
27 -50 2339712 -1
27 -49 2296944 1
27 -48 1127520 1
27 -47 22140 1
27 -46 724608 1
27 -45 237168 -1
27 -44 349344 -1
27 -43 514620 -1
27 -42 2021760 -1
27 -41 1985904 1
27 -40 975456 -1
27 -39 479196 -1
27 -38 1883520 -1
27 -37 617040 -1
27 -36 101088 1
27 -35 149076 -1
27 -34 1759104 -1
27 -33 1730160 1
27 -32 851040 1
27 -31 418716 -1
27 -30 1648512 -1
27 -29 95472 1
27 -28 53280 -1
27 -27 540 -1
27 -26 517248 -1
27 -25 1529712 1
27 -24 754272 -1
27 -23 372060 1
27 -22 293760 1
27 -21 1450224 1
27 -20 716256 -1
27 -19 117972 -1
27 -18 155520 1
27 -17 461520 -1
27 -16 685152 1
27 -15 339228 -1
27 -14 1344384 -1
27 -13 1332720 1
27 -12 660960 1
27 -11 327996 -1
27 -10 434304 1
27 -9 143856 1
27 -8 214560 -1
27 -7 320220 -1
27 -6 1275264 1
27 -5 1270512 -1
27 -4 633312 -1
27 -3 63180 1
27 -2 1261440 -1
27 -1 420048 1
27 0 288 1
27 1 105012 1
27 2 1261440 1
27 3 252720 -1
27 4 633312 -1
27 5 317628 1
27 6 1275264 -1
27 7 1280880 1
27 8 214560 -1
27 9 35964 -1
27 10 434304 1
27 11 1311984 1
27 12 660960 1
27 13 333180 -1
27 14 1344384 1
27 15 1356912 1
27 16 685152 -1
27 17 115380 -1
27 18 155520 -1
27 19 471888 -1
27 20 716256 -1
27 21 362556 -1
27 22 293760 -1
27 23 1488240 -1
27 24 754272 1
27 25 382428 -1
27 26 517248 -1
27 27 2160 1
27 28 53280 1
27 29 23868 -1
27 30 1648512 1
27 31 1674864 1
27 32 851040 -1
27 33 432540 -1
27 34 1759104 1
27 35 596304 -1
27 36 101088 1
27 37 154260 -1
27 38 1883520 1
27 39 1916784 1
27 40 975456 1
27 41 496476 -1
27 42 2021760 1
27 43 2058480 1
27 44 349344 1
27 45 59292 1
27 46 724608 1
27 47 88560 -1
27 48 1127520 -1
27 49 574236 -1
27 50 2339712 1
27 51 2383344 1
27 52 1213920 -1
27 53 41220 1
27 54 3456 1
27 55 855504 -1
27 56 1307232 -1
27 57 665820 1
27 58 2712960 1
27 59 2763504 -1
27 60 1407456 1
27 61 716796 -1
27 62 74880 -1
27 63 330480 1
27 64 504864 -1
27 65 771228 -1
27 66 3141504 1
27 67 3198960 -1
27 68 1628640 1
27 69 829116 1
